"","ID","NPGS site","variable","emission","year","value"
"1036",6,"Riverside, California","bioc_9","ssp126","2021-2040",27.3999996185303
"1037",6,"Riverside, California","bioc_10","ssp126","2021-2040",27.3999996185303
"1038",6,"Riverside, California","bioc_11","ssp126","2021-2040",14.1999998092651
"1039",6,"Riverside, California","bioc_13","ssp126","2021-2040",71
"1040",6,"Riverside, California","bioc_14","ssp126","2021-2040",2
"1041",6,"Riverside, California","bioc_16","ssp126","2021-2040",198
"1042",6,"Riverside, California","bioc_17","ssp126","2021-2040",8
"1043",6,"Riverside, California","bioc_18","ssp126","2021-2040",15
"1044",6,"Riverside, California","bioc_19","ssp126","2021-2040",180
"1045",6,"Riverside, California","bioc_5","ssp126","2041-2060",37.5999984741211
"1046",6,"Riverside, California","bioc_6","ssp126","2041-2060",6.90000009536743
"1047",6,"Riverside, California","bioc_8","ssp126","2041-2060",15.3999996185303
"1048",6,"Riverside, California","bioc_9","ssp126","2041-2060",28
"1049",6,"Riverside, California","bioc_10","ssp126","2041-2060",28.2000007629395
"1050",6,"Riverside, California","bioc_11","ssp126","2041-2060",14.6999998092651
"1051",6,"Riverside, California","bioc_13","ssp126","2041-2060",71
"1052",6,"Riverside, California","bioc_14","ssp126","2041-2060",2
"1053",6,"Riverside, California","bioc_16","ssp126","2041-2060",207
"1054",6,"Riverside, California","bioc_17","ssp126","2041-2060",8
"1055",6,"Riverside, California","bioc_18","ssp126","2041-2060",16
"1056",6,"Riverside, California","bioc_19","ssp126","2041-2060",185
"1057",6,"Riverside, California","bioc_5","ssp126","2061-2080",37.5999984741211
"1058",6,"Riverside, California","bioc_6","ssp126","2061-2080",7.09999990463257
"1059",6,"Riverside, California","bioc_8","ssp126","2061-2080",15.6000003814697
"1060",6,"Riverside, California","bioc_9","ssp126","2061-2080",28.6000003814697
"1061",6,"Riverside, California","bioc_10","ssp126","2061-2080",28.2999992370605
"1062",6,"Riverside, California","bioc_11","ssp126","2061-2080",14.8999996185303
"1063",6,"Riverside, California","bioc_13","ssp126","2061-2080",78
"1064",6,"Riverside, California","bioc_14","ssp126","2061-2080",2
"1065",6,"Riverside, California","bioc_16","ssp126","2061-2080",220
"1066",6,"Riverside, California","bioc_17","ssp126","2061-2080",8
"1067",6,"Riverside, California","bioc_18","ssp126","2061-2080",15
"1068",6,"Riverside, California","bioc_19","ssp126","2061-2080",200
"1069",6,"Riverside, California","bioc_5","ssp126","2081-2100",37.9000015258789
"1070",6,"Riverside, California","bioc_6","ssp126","2081-2100",7.19999980926514
"1071",6,"Riverside, California","bioc_8","ssp126","2081-2100",15.8000001907349
"1072",6,"Riverside, California","bioc_9","ssp126","2081-2100",28.6000003814697
"1073",6,"Riverside, California","bioc_10","ssp126","2081-2100",28.5
"1074",6,"Riverside, California","bioc_11","ssp126","2081-2100",15.1999998092651
"1075",6,"Riverside, California","bioc_13","ssp126","2081-2100",73
"1076",6,"Riverside, California","bioc_14","ssp126","2081-2100",2
"1077",6,"Riverside, California","bioc_16","ssp126","2081-2100",208
"1078",6,"Riverside, California","bioc_17","ssp126","2081-2100",9
"1079",6,"Riverside, California","bioc_18","ssp126","2081-2100",17
"1080",6,"Riverside, California","bioc_19","ssp126","2081-2100",180
"1081",6,"Riverside, California","bioc_5","ssp245","2021-2040",36.7000007629395
"1082",6,"Riverside, California","bioc_6","ssp245","2021-2040",6.19999980926514
"1083",6,"Riverside, California","bioc_8","ssp245","2021-2040",14.6999998092651
"1084",6,"Riverside, California","bioc_9","ssp245","2021-2040",27.7000007629395
"1085",6,"Riverside, California","bioc_10","ssp245","2021-2040",27.3999996185303
"1086",6,"Riverside, California","bioc_11","ssp245","2021-2040",14.1000003814697
"1087",6,"Riverside, California","bioc_13","ssp245","2021-2040",66
"1088",6,"Riverside, California","bioc_14","ssp245","2021-2040",2
"1089",6,"Riverside, California","bioc_16","ssp245","2021-2040",191
"1090",6,"Riverside, California","bioc_17","ssp245","2021-2040",8
"1091",6,"Riverside, California","bioc_18","ssp245","2021-2040",15
"1092",6,"Riverside, California","bioc_19","ssp245","2021-2040",174
"1093",6,"Riverside, California","bioc_5","ssp245","2041-2060",37.7999992370605
"1094",6,"Riverside, California","bioc_6","ssp245","2041-2060",7
"1095",6,"Riverside, California","bioc_8","ssp245","2041-2060",15.6999998092651
"1096",6,"Riverside, California","bioc_9","ssp245","2041-2060",28.7000007629395
"1097",6,"Riverside, California","bioc_10","ssp245","2041-2060",28.3999996185303
"1098",6,"Riverside, California","bioc_11","ssp245","2041-2060",14.8999996185303
"1099",6,"Riverside, California","bioc_13","ssp245","2041-2060",80
"1100",6,"Riverside, California","bioc_14","ssp245","2041-2060",2
"1101",6,"Riverside, California","bioc_16","ssp245","2041-2060",217
"1102",6,"Riverside, California","bioc_17","ssp245","2041-2060",8
"1103",6,"Riverside, California","bioc_18","ssp245","2041-2060",16
"1104",6,"Riverside, California","bioc_19","ssp245","2041-2060",194
"1105",6,"Riverside, California","bioc_5","ssp245","2061-2080",38.4000015258789
"1106",6,"Riverside, California","bioc_6","ssp245","2061-2080",7.80000019073486
"1107",6,"Riverside, California","bioc_8","ssp245","2061-2080",16.1000003814697
"1108",6,"Riverside, California","bioc_9","ssp245","2061-2080",29.1000003814697
"1109",6,"Riverside, California","bioc_10","ssp245","2061-2080",29.1000003814697
"1110",6,"Riverside, California","bioc_11","ssp245","2061-2080",15.5
"1111",6,"Riverside, California","bioc_13","ssp245","2061-2080",79
"1112",6,"Riverside, California","bioc_14","ssp245","2061-2080",2
"1113",6,"Riverside, California","bioc_16","ssp245","2061-2080",228
"1114",6,"Riverside, California","bioc_17","ssp245","2061-2080",8
"1115",6,"Riverside, California","bioc_18","ssp245","2061-2080",15
"1116",6,"Riverside, California","bioc_19","ssp245","2061-2080",203
"1117",6,"Riverside, California","bioc_5","ssp245","2081-2100",39.0999984741211
"1118",6,"Riverside, California","bioc_6","ssp245","2081-2100",8.10000038146973
"1119",6,"Riverside, California","bioc_8","ssp245","2081-2100",16.5
"1120",6,"Riverside, California","bioc_9","ssp245","2081-2100",29.6000003814697
"1121",6,"Riverside, California","bioc_10","ssp245","2081-2100",29.5
"1122",6,"Riverside, California","bioc_11","ssp245","2081-2100",15.8000001907349
"1123",6,"Riverside, California","bioc_13","ssp245","2081-2100",72
"1124",6,"Riverside, California","bioc_14","ssp245","2081-2100",2
"1125",6,"Riverside, California","bioc_16","ssp245","2081-2100",203
"1126",6,"Riverside, California","bioc_17","ssp245","2081-2100",8
"1127",6,"Riverside, California","bioc_18","ssp245","2081-2100",16
"1128",6,"Riverside, California","bioc_19","ssp245","2081-2100",189
"1129",6,"Riverside, California","bioc_5","ssp370","2021-2040",36.9000015258789
"1130",6,"Riverside, California","bioc_6","ssp370","2021-2040",6.5
"1131",6,"Riverside, California","bioc_8","ssp370","2021-2040",15
"1132",6,"Riverside, California","bioc_9","ssp370","2021-2040",27.6000003814697
"1133",6,"Riverside, California","bioc_10","ssp370","2021-2040",27.5
"1134",6,"Riverside, California","bioc_11","ssp370","2021-2040",14.3000001907349
"1135",6,"Riverside, California","bioc_13","ssp370","2021-2040",65
"1136",6,"Riverside, California","bioc_14","ssp370","2021-2040",2
"1137",6,"Riverside, California","bioc_16","ssp370","2021-2040",192
"1138",6,"Riverside, California","bioc_17","ssp370","2021-2040",8
"1139",6,"Riverside, California","bioc_18","ssp370","2021-2040",15
"1140",6,"Riverside, California","bioc_19","ssp370","2021-2040",172
"1141",6,"Riverside, California","bioc_5","ssp370","2041-2060",37.7000007629395
"1142",6,"Riverside, California","bioc_6","ssp370","2041-2060",7.30000019073486
"1143",6,"Riverside, California","bioc_8","ssp370","2041-2060",15.6999998092651
"1144",6,"Riverside, California","bioc_9","ssp370","2041-2060",28.6000003814697
"1145",6,"Riverside, California","bioc_10","ssp370","2041-2060",28.5
"1146",6,"Riverside, California","bioc_11","ssp370","2041-2060",15
"1147",6,"Riverside, California","bioc_13","ssp370","2041-2060",68
"1148",6,"Riverside, California","bioc_14","ssp370","2041-2060",2
"1149",6,"Riverside, California","bioc_16","ssp370","2041-2060",194
"1150",6,"Riverside, California","bioc_17","ssp370","2041-2060",8
"1151",6,"Riverside, California","bioc_18","ssp370","2041-2060",15
"1152",6,"Riverside, California","bioc_19","ssp370","2041-2060",176
"1153",6,"Riverside, California","bioc_5","ssp370","2061-2080",38.7000007629395
"1154",6,"Riverside, California","bioc_6","ssp370","2061-2080",8.5
"1155",6,"Riverside, California","bioc_8","ssp370","2061-2080",16.3999996185303
"1156",6,"Riverside, California","bioc_9","ssp370","2061-2080",29.7999992370605
"1157",6,"Riverside, California","bioc_10","ssp370","2061-2080",29.7000007629395
"1158",6,"Riverside, California","bioc_11","ssp370","2061-2080",15.8999996185303
"1159",6,"Riverside, California","bioc_13","ssp370","2061-2080",86
"1160",6,"Riverside, California","bioc_14","ssp370","2061-2080",2
"1161",6,"Riverside, California","bioc_16","ssp370","2061-2080",233
"1162",6,"Riverside, California","bioc_17","ssp370","2061-2080",9
"1163",6,"Riverside, California","bioc_18","ssp370","2061-2080",17
"1164",6,"Riverside, California","bioc_19","ssp370","2061-2080",215
"1165",6,"Riverside, California","bioc_5","ssp370","2081-2100",40.0999984741211
"1166",6,"Riverside, California","bioc_6","ssp370","2081-2100",9.30000019073486
"1167",6,"Riverside, California","bioc_8","ssp370","2081-2100",17.3999996185303
"1168",6,"Riverside, California","bioc_9","ssp370","2081-2100",31.1000003814697
"1169",6,"Riverside, California","bioc_10","ssp370","2081-2100",31.2000007629395
"1170",6,"Riverside, California","bioc_11","ssp370","2081-2100",16.8999996185303
"1171",6,"Riverside, California","bioc_13","ssp370","2081-2100",77
"1172",6,"Riverside, California","bioc_14","ssp370","2081-2100",2
"1173",6,"Riverside, California","bioc_16","ssp370","2081-2100",220
"1174",6,"Riverside, California","bioc_17","ssp370","2081-2100",9
"1175",6,"Riverside, California","bioc_18","ssp370","2081-2100",18
"1176",6,"Riverside, California","bioc_19","ssp370","2081-2100",196
"1177",6,"Riverside, California","bioc_5","ssp585","2021-2040",36.9000015258789
"1178",6,"Riverside, California","bioc_6","ssp585","2021-2040",6.59999990463257
"1179",6,"Riverside, California","bioc_8","ssp585","2021-2040",15.1999998092651
"1180",6,"Riverside, California","bioc_9","ssp585","2021-2040",27.3999996185303
"1181",6,"Riverside, California","bioc_10","ssp585","2021-2040",27.3999996185303
"1182",6,"Riverside, California","bioc_11","ssp585","2021-2040",14.6000003814697
"1183",6,"Riverside, California","bioc_13","ssp585","2021-2040",70
"1184",6,"Riverside, California","bioc_14","ssp585","2021-2040",2
"1185",6,"Riverside, California","bioc_16","ssp585","2021-2040",197
"1186",6,"Riverside, California","bioc_17","ssp585","2021-2040",8
"1187",6,"Riverside, California","bioc_18","ssp585","2021-2040",15
"1188",6,"Riverside, California","bioc_19","ssp585","2021-2040",176
"1189",6,"Riverside, California","bioc_5","ssp585","2041-2060",37.7999992370605
"1190",6,"Riverside, California","bioc_6","ssp585","2041-2060",7.40000009536743
"1191",6,"Riverside, California","bioc_8","ssp585","2041-2060",15.8000001907349
"1192",6,"Riverside, California","bioc_9","ssp585","2041-2060",28.6000003814697
"1193",6,"Riverside, California","bioc_10","ssp585","2041-2060",28.7000007629395
"1194",6,"Riverside, California","bioc_11","ssp585","2041-2060",15
"1195",6,"Riverside, California","bioc_13","ssp585","2041-2060",73
"1196",6,"Riverside, California","bioc_14","ssp585","2041-2060",2
"1197",6,"Riverside, California","bioc_16","ssp585","2041-2060",211
"1198",6,"Riverside, California","bioc_17","ssp585","2041-2060",8
"1199",6,"Riverside, California","bioc_18","ssp585","2041-2060",16
"1200",6,"Riverside, California","bioc_19","ssp585","2041-2060",191
"1201",6,"Riverside, California","bioc_5","ssp585","2061-2080",39.4000015258789
"1202",6,"Riverside, California","bioc_6","ssp585","2061-2080",9
"1203",6,"Riverside, California","bioc_8","ssp585","2061-2080",17.1000003814697
"1204",6,"Riverside, California","bioc_9","ssp585","2061-2080",30.3999996185303
"1205",6,"Riverside, California","bioc_10","ssp585","2061-2080",30.6000003814697
"1206",6,"Riverside, California","bioc_11","ssp585","2061-2080",16.5
"1207",6,"Riverside, California","bioc_13","ssp585","2061-2080",80
"1208",6,"Riverside, California","bioc_14","ssp585","2061-2080",2
"1209",6,"Riverside, California","bioc_16","ssp585","2061-2080",222
"1210",6,"Riverside, California","bioc_17","ssp585","2061-2080",9
"1211",6,"Riverside, California","bioc_18","ssp585","2061-2080",17
"1212",6,"Riverside, California","bioc_19","ssp585","2061-2080",206
"1213",6,"Riverside, California","bioc_5","ssp585","2081-2100",41
"1214",6,"Riverside, California","bioc_6","ssp585","2081-2100",10.3000001907349
"1215",6,"Riverside, California","bioc_8","ssp585","2081-2100",18.6000003814697
"1216",6,"Riverside, California","bioc_9","ssp585","2081-2100",32
"1217",6,"Riverside, California","bioc_10","ssp585","2081-2100",32.2999992370605
"1218",6,"Riverside, California","bioc_11","ssp585","2081-2100",18.1000003814697
"1219",6,"Riverside, California","bioc_13","ssp585","2081-2100",77
"1220",6,"Riverside, California","bioc_14","ssp585","2081-2100",2
"1221",6,"Riverside, California","bioc_16","ssp585","2081-2100",213
"1222",6,"Riverside, California","bioc_17","ssp585","2081-2100",9
"1223",6,"Riverside, California","bioc_18","ssp585","2081-2100",19
"1224",6,"Riverside, California","bioc_19","ssp585","2081-2100",190
"1225",7,"Hilo, Hawaii","bioc_5","1970","2000",26.8880004882812
"1226",7,"Hilo, Hawaii","bioc_6","1970","2000",16.0559997558594
"1227",7,"Hilo, Hawaii","bioc_8","1970","2000",21.0353336334229
"1228",7,"Hilo, Hawaii","bioc_9","1970","2000",21.9899997711182
"1229",7,"Hilo, Hawaii","bioc_10","1970","2000",22.9006671905518
"1230",7,"Hilo, Hawaii","bioc_11","1970","2000",20.4073333740234
"1231",7,"Hilo, Hawaii","bioc_13","1970","2000",319
"1232",7,"Hilo, Hawaii","bioc_14","1970","2000",116
"1233",7,"Hilo, Hawaii","bioc_16","1970","2000",843
"1234",7,"Hilo, Hawaii","bioc_17","1970","2000",443
"1235",7,"Hilo, Hawaii","bioc_18","1970","2000",500
"1236",7,"Hilo, Hawaii","bioc_19","1970","2000",741
"1237",7,"Hilo, Hawaii","bioc_5","ssp126","2021-2040",28.3999996185303
"1238",7,"Hilo, Hawaii","bioc_6","ssp126","2021-2040",17.2999992370605
"1239",7,"Hilo, Hawaii","bioc_8","ssp126","2021-2040",22.1000003814697
"1240",7,"Hilo, Hawaii","bioc_9","ssp126","2021-2040",23.3999996185303
"1241",7,"Hilo, Hawaii","bioc_10","ssp126","2021-2040",24.3999996185303
"1242",7,"Hilo, Hawaii","bioc_11","ssp126","2021-2040",21.6000003814697
"1243",7,"Hilo, Hawaii","bioc_13","ssp126","2021-2040",362
"1244",7,"Hilo, Hawaii","bioc_14","ssp126","2021-2040",116
"1245",7,"Hilo, Hawaii","bioc_16","ssp126","2021-2040",912
"1246",7,"Hilo, Hawaii","bioc_17","ssp126","2021-2040",430
"1247",7,"Hilo, Hawaii","bioc_18","ssp126","2021-2040",486
"1248",7,"Hilo, Hawaii","bioc_19","ssp126","2021-2040",764
"1249",7,"Hilo, Hawaii","bioc_5","ssp126","2041-2060",29
"1250",7,"Hilo, Hawaii","bioc_6","ssp126","2041-2060",17.7999992370605
"1251",7,"Hilo, Hawaii","bioc_8","ssp126","2041-2060",22.7000007629395
"1252",7,"Hilo, Hawaii","bioc_9","ssp126","2041-2060",23.8999996185303
"1253",7,"Hilo, Hawaii","bioc_10","ssp126","2041-2060",25
"1254",7,"Hilo, Hawaii","bioc_11","ssp126","2041-2060",22.1000003814697
"1255",7,"Hilo, Hawaii","bioc_13","ssp126","2041-2060",328
"1256",7,"Hilo, Hawaii","bioc_14","ssp126","2041-2060",124
"1257",7,"Hilo, Hawaii","bioc_16","ssp126","2041-2060",864
"1258",7,"Hilo, Hawaii","bioc_17","ssp126","2041-2060",436
"1259",7,"Hilo, Hawaii","bioc_18","ssp126","2041-2060",514
"1260",7,"Hilo, Hawaii","bioc_19","ssp126","2041-2060",780
"1261",7,"Hilo, Hawaii","bioc_5","ssp126","2061-2080",29.2000007629395
"1262",7,"Hilo, Hawaii","bioc_6","ssp126","2061-2080",17.8999996185303
"1263",7,"Hilo, Hawaii","bioc_8","ssp126","2061-2080",22.8999996185303
"1264",7,"Hilo, Hawaii","bioc_9","ssp126","2061-2080",24.1000003814697
"1265",7,"Hilo, Hawaii","bioc_10","ssp126","2061-2080",25.2000007629395
"1266",7,"Hilo, Hawaii","bioc_11","ssp126","2061-2080",22.3999996185303
"1267",7,"Hilo, Hawaii","bioc_13","ssp126","2061-2080",321
"1268",7,"Hilo, Hawaii","bioc_14","ssp126","2061-2080",126
"1269",7,"Hilo, Hawaii","bioc_16","ssp126","2061-2080",878
"1270",7,"Hilo, Hawaii","bioc_17","ssp126","2061-2080",443
"1271",7,"Hilo, Hawaii","bioc_18","ssp126","2061-2080",532
"1272",7,"Hilo, Hawaii","bioc_19","ssp126","2061-2080",755
"1273",7,"Hilo, Hawaii","bioc_5","ssp126","2081-2100",29.1000003814697
"1274",7,"Hilo, Hawaii","bioc_6","ssp126","2081-2100",18.2000007629395
"1275",7,"Hilo, Hawaii","bioc_8","ssp126","2081-2100",23
"1276",7,"Hilo, Hawaii","bioc_9","ssp126","2081-2100",24.1000003814697
"1277",7,"Hilo, Hawaii","bioc_10","ssp126","2081-2100",25.1000003814697
"1278",7,"Hilo, Hawaii","bioc_11","ssp126","2081-2100",22.5
"1279",7,"Hilo, Hawaii","bioc_13","ssp126","2081-2100",335
"1280",7,"Hilo, Hawaii","bioc_14","ssp126","2081-2100",121
"1281",7,"Hilo, Hawaii","bioc_16","ssp126","2081-2100",840
"1282",7,"Hilo, Hawaii","bioc_17","ssp126","2081-2100",434
"1283",7,"Hilo, Hawaii","bioc_18","ssp126","2081-2100",506
"1284",7,"Hilo, Hawaii","bioc_19","ssp126","2081-2100",724
"1285",7,"Hilo, Hawaii","bioc_5","ssp245","2021-2040",28.2999992370605
"1286",7,"Hilo, Hawaii","bioc_6","ssp245","2021-2040",17.2000007629395
"1287",7,"Hilo, Hawaii","bioc_8","ssp245","2021-2040",22.1000003814697
"1288",7,"Hilo, Hawaii","bioc_9","ssp245","2021-2040",23.2000007629395
"1289",7,"Hilo, Hawaii","bioc_10","ssp245","2021-2040",24.2999992370605
"1290",7,"Hilo, Hawaii","bioc_11","ssp245","2021-2040",21.5
"1291",7,"Hilo, Hawaii","bioc_13","ssp245","2021-2040",320
"1292",7,"Hilo, Hawaii","bioc_14","ssp245","2021-2040",118
"1293",7,"Hilo, Hawaii","bioc_16","ssp245","2021-2040",859
"1294",7,"Hilo, Hawaii","bioc_17","ssp245","2021-2040",431
"1295",7,"Hilo, Hawaii","bioc_18","ssp245","2021-2040",505
"1296",7,"Hilo, Hawaii","bioc_19","ssp245","2021-2040",773
"1297",7,"Hilo, Hawaii","bioc_5","ssp245","2041-2060",29.2000007629395
"1298",7,"Hilo, Hawaii","bioc_6","ssp245","2041-2060",18
"1299",7,"Hilo, Hawaii","bioc_8","ssp245","2041-2060",23
"1300",7,"Hilo, Hawaii","bioc_9","ssp245","2041-2060",24
"1301",7,"Hilo, Hawaii","bioc_10","ssp245","2041-2060",25.2000007629395
"1302",7,"Hilo, Hawaii","bioc_11","ssp245","2041-2060",22.3999996185303
"1303",7,"Hilo, Hawaii","bioc_13","ssp245","2041-2060",351
"1304",7,"Hilo, Hawaii","bioc_14","ssp245","2041-2060",114
"1305",7,"Hilo, Hawaii","bioc_16","ssp245","2041-2060",875
"1306",7,"Hilo, Hawaii","bioc_17","ssp245","2041-2060",430
"1307",7,"Hilo, Hawaii","bioc_18","ssp245","2041-2060",501
"1308",7,"Hilo, Hawaii","bioc_19","ssp245","2041-2060",774
"1309",7,"Hilo, Hawaii","bioc_5","ssp245","2061-2080",29.7000007629395
"1310",7,"Hilo, Hawaii","bioc_6","ssp245","2061-2080",18.5
"1311",7,"Hilo, Hawaii","bioc_8","ssp245","2061-2080",23.3999996185303
"1312",7,"Hilo, Hawaii","bioc_9","ssp245","2061-2080",24.3999996185303
"1313",7,"Hilo, Hawaii","bioc_10","ssp245","2061-2080",25.7000007629395
"1314",7,"Hilo, Hawaii","bioc_11","ssp245","2061-2080",22.8999996185303
"1315",7,"Hilo, Hawaii","bioc_13","ssp245","2061-2080",358
"1316",7,"Hilo, Hawaii","bioc_14","ssp245","2061-2080",116
"1317",7,"Hilo, Hawaii","bioc_16","ssp245","2061-2080",914
"1318",7,"Hilo, Hawaii","bioc_17","ssp245","2061-2080",441
"1319",7,"Hilo, Hawaii","bioc_18","ssp245","2061-2080",489
"1320",7,"Hilo, Hawaii","bioc_19","ssp245","2061-2080",750
"1321",7,"Hilo, Hawaii","bioc_5","ssp245","2081-2100",30.1000003814697
"1322",7,"Hilo, Hawaii","bioc_6","ssp245","2081-2100",18.7000007629395
"1323",7,"Hilo, Hawaii","bioc_8","ssp245","2081-2100",23.7000007629395
"1324",7,"Hilo, Hawaii","bioc_9","ssp245","2081-2100",24.7999992370605
"1325",7,"Hilo, Hawaii","bioc_10","ssp245","2081-2100",26.1000003814697
"1326",7,"Hilo, Hawaii","bioc_11","ssp245","2081-2100",23.1000003814697
"1327",7,"Hilo, Hawaii","bioc_13","ssp245","2081-2100",326
"1328",7,"Hilo, Hawaii","bioc_14","ssp245","2081-2100",114
"1329",7,"Hilo, Hawaii","bioc_16","ssp245","2081-2100",870
"1330",7,"Hilo, Hawaii","bioc_17","ssp245","2081-2100",416
"1331",7,"Hilo, Hawaii","bioc_18","ssp245","2081-2100",478
"1332",7,"Hilo, Hawaii","bioc_19","ssp245","2081-2100",809
"1333",7,"Hilo, Hawaii","bioc_5","ssp370","2021-2040",28.3999996185303
"1334",7,"Hilo, Hawaii","bioc_6","ssp370","2021-2040",17.2000007629395
"1335",7,"Hilo, Hawaii","bioc_8","ssp370","2021-2040",22.2000007629395
"1336",7,"Hilo, Hawaii","bioc_9","ssp370","2021-2040",23.3999996185303
"1337",7,"Hilo, Hawaii","bioc_10","ssp370","2021-2040",24.3999996185303
"1338",7,"Hilo, Hawaii","bioc_11","ssp370","2021-2040",21.6000003814697
"1339",7,"Hilo, Hawaii","bioc_13","ssp370","2021-2040",344
"1340",7,"Hilo, Hawaii","bioc_14","ssp370","2021-2040",112
"1341",7,"Hilo, Hawaii","bioc_16","ssp370","2021-2040",855
"1342",7,"Hilo, Hawaii","bioc_17","ssp370","2021-2040",422
"1343",7,"Hilo, Hawaii","bioc_18","ssp370","2021-2040",481
"1344",7,"Hilo, Hawaii","bioc_19","ssp370","2021-2040",747
"1345",7,"Hilo, Hawaii","bioc_5","ssp370","2041-2060",29.2999992370605
"1346",7,"Hilo, Hawaii","bioc_6","ssp370","2041-2060",18.1000003814697
"1347",7,"Hilo, Hawaii","bioc_8","ssp370","2041-2060",23.1000003814697
"1348",7,"Hilo, Hawaii","bioc_9","ssp370","2041-2060",24.1000003814697
"1349",7,"Hilo, Hawaii","bioc_10","ssp370","2041-2060",25.2999992370605
"1350",7,"Hilo, Hawaii","bioc_11","ssp370","2041-2060",22.5
"1351",7,"Hilo, Hawaii","bioc_13","ssp370","2041-2060",347
"1352",7,"Hilo, Hawaii","bioc_14","ssp370","2041-2060",123
"1353",7,"Hilo, Hawaii","bioc_16","ssp370","2041-2060",877
"1354",7,"Hilo, Hawaii","bioc_17","ssp370","2041-2060",441
"1355",7,"Hilo, Hawaii","bioc_18","ssp370","2041-2060",501
"1356",7,"Hilo, Hawaii","bioc_19","ssp370","2041-2060",755
"1357",7,"Hilo, Hawaii","bioc_5","ssp370","2061-2080",30.2999992370605
"1358",7,"Hilo, Hawaii","bioc_6","ssp370","2061-2080",18.7000007629395
"1359",7,"Hilo, Hawaii","bioc_8","ssp370","2061-2080",23.7999992370605
"1360",7,"Hilo, Hawaii","bioc_9","ssp370","2061-2080",24.7999992370605
"1361",7,"Hilo, Hawaii","bioc_10","ssp370","2061-2080",26.2000007629395
"1362",7,"Hilo, Hawaii","bioc_11","ssp370","2061-2080",23.1000003814697
"1363",7,"Hilo, Hawaii","bioc_13","ssp370","2061-2080",376
"1364",7,"Hilo, Hawaii","bioc_14","ssp370","2061-2080",114
"1365",7,"Hilo, Hawaii","bioc_16","ssp370","2061-2080",926
"1366",7,"Hilo, Hawaii","bioc_17","ssp370","2061-2080",416
"1367",7,"Hilo, Hawaii","bioc_18","ssp370","2061-2080",522
"1368",7,"Hilo, Hawaii","bioc_19","ssp370","2061-2080",741
"1369",7,"Hilo, Hawaii","bioc_5","ssp370","2081-2100",31.5
"1370",7,"Hilo, Hawaii","bioc_6","ssp370","2081-2100",19.7000007629395
"1371",7,"Hilo, Hawaii","bioc_8","ssp370","2081-2100",25
"1372",7,"Hilo, Hawaii","bioc_9","ssp370","2081-2100",25.7000007629395
"1373",7,"Hilo, Hawaii","bioc_10","ssp370","2081-2100",27.3999996185303
"1374",7,"Hilo, Hawaii","bioc_11","ssp370","2081-2100",24.1000003814697
"1375",7,"Hilo, Hawaii","bioc_13","ssp370","2081-2100",417
"1376",7,"Hilo, Hawaii","bioc_14","ssp370","2081-2100",121
"1377",7,"Hilo, Hawaii","bioc_16","ssp370","2081-2100",1044
"1378",7,"Hilo, Hawaii","bioc_17","ssp370","2081-2100",426
"1379",7,"Hilo, Hawaii","bioc_18","ssp370","2081-2100",573
"1380",7,"Hilo, Hawaii","bioc_19","ssp370","2081-2100",838
"1381",7,"Hilo, Hawaii","bioc_5","ssp585","2021-2040",28.6000003814697
"1382",7,"Hilo, Hawaii","bioc_6","ssp585","2021-2040",17.5
"1383",7,"Hilo, Hawaii","bioc_8","ssp585","2021-2040",22.3999996185303
"1384",7,"Hilo, Hawaii","bioc_9","ssp585","2021-2040",23.5
"1385",7,"Hilo, Hawaii","bioc_10","ssp585","2021-2040",24.6000003814697
"1386",7,"Hilo, Hawaii","bioc_11","ssp585","2021-2040",21.8999996185303
"1387",7,"Hilo, Hawaii","bioc_13","ssp585","2021-2040",323
"1388",7,"Hilo, Hawaii","bioc_14","ssp585","2021-2040",115
"1389",7,"Hilo, Hawaii","bioc_16","ssp585","2021-2040",861
"1390",7,"Hilo, Hawaii","bioc_17","ssp585","2021-2040",440
"1391",7,"Hilo, Hawaii","bioc_18","ssp585","2021-2040",500
"1392",7,"Hilo, Hawaii","bioc_19","ssp585","2021-2040",734
"1393",7,"Hilo, Hawaii","bioc_5","ssp585","2041-2060",29.5
"1394",7,"Hilo, Hawaii","bioc_6","ssp585","2041-2060",18.2000007629395
"1395",7,"Hilo, Hawaii","bioc_8","ssp585","2041-2060",23.2999992370605
"1396",7,"Hilo, Hawaii","bioc_9","ssp585","2041-2060",24.2000007629395
"1397",7,"Hilo, Hawaii","bioc_10","ssp585","2041-2060",25.5
"1398",7,"Hilo, Hawaii","bioc_11","ssp585","2041-2060",22.6000003814697
"1399",7,"Hilo, Hawaii","bioc_13","ssp585","2041-2060",331
"1400",7,"Hilo, Hawaii","bioc_14","ssp585","2041-2060",124
"1401",7,"Hilo, Hawaii","bioc_16","ssp585","2041-2060",891
"1402",7,"Hilo, Hawaii","bioc_17","ssp585","2041-2060",449
"1403",7,"Hilo, Hawaii","bioc_18","ssp585","2041-2060",513
"1404",7,"Hilo, Hawaii","bioc_19","ssp585","2041-2060",773
"1405",7,"Hilo, Hawaii","bioc_5","ssp585","2061-2080",31
"1406",7,"Hilo, Hawaii","bioc_6","ssp585","2061-2080",19.3999996185303
"1407",7,"Hilo, Hawaii","bioc_8","ssp585","2061-2080",25.7999992370605
"1408",7,"Hilo, Hawaii","bioc_9","ssp585","2061-2080",25.3999996185303
"1409",7,"Hilo, Hawaii","bioc_10","ssp585","2061-2080",27
